Dates,Tickers,Tenor,Data
20230824,EUSA6 BGN Curncy,6Y,3.1595
20230824,EUSA7 BGN Curncy,7Y,3.1325
20230824,EUSA8 BGN Curncy,8Y,3.121
20230824,EUSA9 BGN Curncy,9Y,3.1165
20230825,EUR006M Index,6M,3.935
20230825,EUSA1 BGN Curncy,1Y,4.0143
20230825,EUSA10 BGN Curncy,10Y,3.1611
20230825,EUSA11 BGN Curncy,11Y,3.161
20230825,EUSA12 BGN Curncy,12Y,3.168
20230825,EUSA15 BGN Curncy,15Y,3.166
20230825,EUSA1D BGN Curncy,1D,NaN
20230825,EUSA1F BGN Curncy,18M,3.8702
20230825,EUSA2 BGN Curncy,2Y,3.7185
20230825,EUSA20 BGN Curncy,20Y,3.053
20230825,EUSA25 BGN Curncy,25Y,2.923
20230825,EUSA3 BGN Curncy,3Y,3.492
20230825,EUSA30 BGN Curncy,30Y,2.787
20230825,EUSA35 BGN Curncy,35Y,2.6885
20230825,EUSA4 BGN Curncy,4Y,3.3484
20230825,EUSA40 BGN Curncy,40Y,2.601
20230825,EUSA45 BGN Curncy,45Y,2.513
20230825,EUSA5 BGN Curncy,5Y,3.26
20230825,EUSA50 BGN Curncy,50Y,2.4516
20230825,EUSA6 BGN Curncy,6Y,3.207
20230825,EUSA7 BGN Curncy,7Y,3.1823
20230825,EUSA8 BGN Curncy,8Y,3.1588
20230825,EUSA9 BGN Curncy,9Y,3.1498
20230828,EUR006M Index,6M,3.944
20230828,EUSA1 BGN Curncy,1Y,4.024
20230828,EUSA10 BGN Curncy,10Y,3.1548
20230828,EUSA11 BGN Curncy,11Y,3.161
20230828,EUSA12 BGN Curncy,12Y,3.169
20230828,EUSA15 BGN Curncy,15Y,3.1687
20230828,EUSA1D BGN Curncy,1D,NaN
20230828,EUSA1F BGN Curncy,18M,3.88
20230828,EUSA2 BGN Curncy,2Y,3.7287
20230828,EUSA20 BGN Curncy,20Y,3.059
20230828,EUSA25 BGN Curncy,25Y,2.917
20230828,EUSA3 BGN Curncy,3Y,3.497
20230828,EUSA30 BGN Curncy,30Y,2.794
20230828,EUSA35 BGN Curncy,35Y,2.699
20230828,EUSA4 BGN Curncy,4Y,3.3472
20230828,EUSA40 BGN Curncy,40Y,2.6094
20230828,EUSA45 BGN Curncy,45Y,2.529
20230828,EUSA5 BGN Curncy,5Y,3.2605
20230828,EUSA50 BGN Curncy,50Y,2.463
20230828,EUSA6 BGN Curncy,6Y,3.2075
20230828,EUSA7 BGN Curncy,7Y,3.177
20230828,EUSA8 BGN Curncy,8Y,3.1596
20230828,EUSA9 BGN Curncy,9Y,3.1525
20230829,EUR006M Index,6M,3.944
20230829,EUSA1 BGN Curncy,1Y,4.009
20230829,EUSA10 BGN Curncy,10Y,3.096
20230829,EUSA11 BGN Curncy,11Y,3.102
20230829,EUSA12 BGN Curncy,12Y,3.1085
20230829,EUSA15 BGN Curncy,15Y,3.1075
20230829,EUSA1D BGN Curncy,1D,NaN
20230829,EUSA1F BGN Curncy,18M,3.8633
20230829,EUSA2 BGN Curncy,2Y,3.7032
20230829,EUSA20 BGN Curncy,20Y,3.003
20230829,EUSA25 BGN Curncy,25Y,2.861
20230829,EUSA3 BGN Curncy,3Y,3.459
20230829,EUSA30 BGN Curncy,30Y,2.739
20230829,EUSA35 BGN Curncy,35Y,2.642
20230829,EUSA4 BGN Curncy,4Y,3.3035
20230829,EUSA40 BGN Curncy,40Y,2.554
20230829,EUSA45 BGN Curncy,45Y,2.474
20230829,EUSA5 BGN Curncy,5Y,3.2115
20230829,EUSA50 BGN Curncy,50Y,2.407
20230829,EUSA6 BGN Curncy,6Y,3.1555
20230829,EUSA7 BGN Curncy,7Y,3.119
20230829,EUSA8 BGN Curncy,8Y,3.1015
20230829,EUSA9 BGN Curncy,9Y,3.0945
20230830,EUR006M Index,6M,3.956
20230830,EUSA1 BGN Curncy,1Y,4.0373
20230830,EUSA10 BGN Curncy,10Y,3.1295
20230830,EUSA11 BGN Curncy,11Y,3.1345
20230830,EUSA12 BGN Curncy,12Y,3.141
20230830,EUSA15 BGN Curncy,15Y,3.14
20230830,EUSA1D BGN Curncy,1D,NaN
20230830,EUSA1F BGN Curncy,18M,3.863
20230830,EUSA2 BGN Curncy,2Y,3.73
20230830,EUSA20 BGN Curncy,20Y,3.028
20230830,EUSA25 BGN Curncy,25Y,2.893
20230830,EUSA3 BGN Curncy,3Y,3.486
20230830,EUSA30 BGN Curncy,30Y,2.769
20230830,EUSA35 BGN Curncy,35Y,2.67
20230830,EUSA4 BGN Curncy,4Y,3.3308
20230830,EUSA40 BGN Curncy,40Y,2.5802
20230830,EUSA45 BGN Curncy,45Y,2.492
20230830,EUSA5 BGN Curncy,5Y,3.24
20230830,EUSA50 BGN Curncy,50Y,2.435
20230830,EUSA6 BGN Curncy,6Y,3.182
20230830,EUSA7 BGN Curncy,7Y,3.153
20230830,EUSA8 BGN Curncy,8Y,3.1355
20230830,EUSA9 BGN Curncy,9Y,3.127
20230831,EUR006M Index,6M,3.987
20230831,EUSA1 BGN Curncy,1Y,3.988
20230831,EUSA10 BGN Curncy,10Y,3.039
20230831,EUSA11 BGN Curncy,11Y,3.051
20230831,EUSA12 BGN Curncy,12Y,3.0592
20230831,EUSA15 BGN Curncy,15Y,3.0633
20230831,EUSA1D BGN Curncy,1D,NaN
20230831,EUSA1F BGN Curncy,18M,3.7871
20230831,EUSA2 BGN Curncy,2Y,3.6265
20230831,EUSA20 BGN Curncy,20Y,2.9627
20230831,EUSA25 BGN Curncy,25Y,2.821
20230831,EUSA3 BGN Curncy,3Y,3.377
20230831,EUSA30 BGN Curncy,30Y,2.701
20230831,EUSA35 BGN Curncy,35Y,2.61
20230831,EUSA4 BGN Curncy,4Y,3.2214
20230831,EUSA40 BGN Curncy,40Y,2.5248
20230831,EUSA45 BGN Curncy,45Y,2.449
20230831,EUSA5 BGN Curncy,5Y,3.1302
20230831,EUSA50 BGN Curncy,50Y,2.3805
20230831,EUSA6 BGN Curncy,6Y,3.082
20230831,EUSA7 BGN Curncy,7Y,3.051
20230831,EUSA8 BGN Curncy,8Y,3.0375
20230831,EUSA9 BGN Curncy,9Y,3.0328
20230901,EUR006M Index,6M,3.934
20230901,EUSA1 BGN Curncy,1Y,3.9711
20230901,EUSA10 BGN Curncy,10Y,3.1227
20230901,EUSA11 BGN Curncy,11Y,3.127
20230901,EUSA12 BGN Curncy,12Y,3.136
20230901,EUSA15 BGN Curncy,15Y,3.144
20230901,EUSA1D BGN Curncy,1D,NaN
20230901,EUSA1F BGN Curncy,18M,3.7826
20230901,EUSA2 BGN Curncy,2Y,3.644
20230901,EUSA20 BGN Curncy,20Y,3.046
20230901,EUSA25 BGN Curncy,25Y,2.91
20230901,EUSA3 BGN Curncy,3Y,3.411
20230901,EUSA30 BGN Curncy,30Y,2.792
20230901,EUSA35 BGN Curncy,35Y,2.6985
20230901,EUSA4 BGN Curncy,4Y,3.2722
20230901,EUSA40 BGN Curncy,40Y,2.614
20230901,EUSA45 BGN Curncy,45Y,2.546
20230901,EUSA5 BGN Curncy,5Y,3.1863
20230901,EUSA50 BGN Curncy,50Y,2.4724
20230901,EUSA6 BGN Curncy,6Y,3.142
20230901,EUSA7 BGN Curncy,7Y,3.125
20230901,EUSA8 BGN Curncy,8Y,3.1094
20230901,EUSA9 BGN Curncy,9Y,3.109
20230904,EUR006M Index,6M,3.955
20230904,EUSA1 BGN Curncy,1Y,3.9951
20230904,EUSA10 BGN Curncy,10Y,3.1479
20230904,EUSA11 BGN Curncy,11Y,3.1579
20230904,EUSA12 BGN Curncy,12Y,3.166
20230904,EUSA15 BGN Curncy,15Y,3.1708
20230904,EUSA1D BGN Curncy,1D,NaN
20230904,EUSA1F BGN Curncy,18M,3.808
20230904,EUSA2 BGN Curncy,2Y,3.669
20230904,EUSA20 BGN Curncy,20Y,3.067
20230904,EUSA25 BGN Curncy,25Y,2.947
20230904,EUSA3 BGN Curncy,3Y,3.441
20230904,EUSA30 BGN Curncy,30Y,2.81
20230904,EUSA35 BGN Curncy,35Y,2.7169
20230904,EUSA4 BGN Curncy,4Y,3.301
20230904,EUSA40 BGN Curncy,40Y,2.631
20230904,EUSA45 BGN Curncy,45Y,2.5525
20230904,EUSA5 BGN Curncy,5Y,3.2258
20230904,EUSA50 BGN Curncy,50Y,2.487
20230904,EUSA6 BGN Curncy,6Y,3.1802
20230904,EUSA7 BGN Curncy,7Y,3.1557
20230904,EUSA8 BGN Curncy,8Y,3.143
20230904,EUSA9 BGN Curncy,9Y,3.1418
20230905,EUR006M Index,6M,3.938
20230905,EUSA1 BGN Curncy,1Y,3.9802
20230905,EUSA10 BGN Curncy,10Y,3.1748
20230905,EUSA11 BGN Curncy,11Y,3.1837
20230905,EUSA12 BGN Curncy,12Y,3.194
20230905,EUSA15 BGN Curncy,15Y,3.202
20230905,EUSA1D BGN Curncy,1D,NaN
20230905,EUSA1F BGN Curncy,18M,3.8073
20230905,EUSA2 BGN Curncy,2Y,3.664
20230905,EUSA20 BGN Curncy,20Y,3.113
20230905,EUSA25 BGN Curncy,25Y,2.971
20230905,EUSA3 BGN Curncy,3Y,3.4392
20230905,EUSA30 BGN Curncy,30Y,2.852
20230905,EUSA35 BGN Curncy,35Y,2.757
20230905,EUSA4 BGN Curncy,4Y,3.308
20230905,EUSA40 BGN Curncy,40Y,2.671
20230905,EUSA45 BGN Curncy,45Y,2.5942
20230905,EUSA5 BGN Curncy,5Y,3.238
20230905,EUSA50 BGN Curncy,50Y,2.5284
20230905,EUSA6 BGN Curncy,6Y,3.1951
20230905,EUSA7 BGN Curncy,7Y,3.1743
20230905,EUSA8 BGN Curncy,8Y,3.1658
20230905,EUSA9 BGN Curncy,9Y,3.1667
20230906,EUR006M Index,6M,3.929
20230906,EUSA1 BGN Curncy,1Y,3.996
20230906,EUSA10 BGN Curncy,10Y,3.197
20230906,EUSA11 BGN Curncy,11Y,3.2051
20230906,EUSA12 BGN Curncy,12Y,3.213
20230906,EUSA15 BGN Curncy,15Y,3.213
20230906,EUSA1D BGN Curncy,1D,NaN
20230906,EUSA1F BGN Curncy,18M,3.827
20230906,EUSA2 BGN Curncy,2Y,3.705
20230906,EUSA20 BGN Curncy,20Y,3.106
20230906,EUSA25 BGN Curncy,25Y,2.968
20230906,EUSA3 BGN Curncy,3Y,3.483
20230906,EUSA30 BGN Curncy,30Y,2.844
20230906,EUSA35 BGN Curncy,35Y,2.747
20230906,EUSA4 BGN Curncy,4Y,3.3513
20230906,EUSA40 BGN Curncy,40Y,2.659
20230906,EUSA45 BGN Curncy,45Y,2.58
20230906,EUSA5 BGN Curncy,5Y,3.276
20230906,EUSA50 BGN Curncy,50Y,2.515
20230906,EUSA6 BGN Curncy,6Y,3.231
20230906,EUSA7 BGN Curncy,7Y,3.207
20230906,EUSA8 BGN Curncy,8Y,3.1925
20230906,EUSA9 BGN Curncy,9Y,3.1894
20230907,EUR006M Index,6M,3.938
20230907,EUSA1 BGN Curncy,1Y,3.991
20230907,EUSA10 BGN Curncy,10Y,3.162
20230907,EUSA11 BGN Curncy,11Y,3.171
20230907,EUSA12 BGN Curncy,12Y,3.1797
20230907,EUSA15 BGN Curncy,15Y,3.184
20230907,EUSA1D BGN Curncy,1D,NaN
20230907,EUSA1F BGN Curncy,18M,3.812
20230907,EUSA2 BGN Curncy,2Y,3.6815
20230907,EUSA20 BGN Curncy,20Y,3.08
20230907,EUSA25 BGN Curncy,25Y,2.944
20230907,EUSA3 BGN Curncy,3Y,3.4545
20230907,EUSA30 BGN Curncy,30Y,2.823
20230907,EUSA35 BGN Curncy,35Y,2.727
20230907,EUSA4 BGN Curncy,4Y,3.318
20230907,EUSA40 BGN Curncy,40Y,2.64
20230907,EUSA45 BGN Curncy,45Y,2.5605
20230907,EUSA5 BGN Curncy,5Y,3.2422
20230907,EUSA50 BGN Curncy,50Y,2.496
20230907,EUSA6 BGN Curncy,6Y,3.1968
20230907,EUSA7 BGN Curncy,7Y,3.1727
20230907,EUSA8 BGN Curncy,8Y,3.16
20230907,EUSA9 BGN Curncy,9Y,3.157
20230908,EUR006M Index,6M,3.952
20230908,EUSA1 BGN Curncy,1Y,4.0015
20230908,EUSA10 BGN Curncy,10Y,3.1623
20230908,EUSA11 BGN Curncy,11Y,3.174
20230908,EUSA12 BGN Curncy,12Y,3.182
20230908,EUSA15 BGN Curncy,15Y,3.183
20230908,EUSA1D BGN Curncy,1D,NaN
20230908,EUSA1F BGN Curncy,18M,3.8227
20230908,EUSA2 BGN Curncy,2Y,3.686
20230908,EUSA20 BGN Curncy,20Y,3.0805
20230908,EUSA25 BGN Curncy,25Y,2.944
20230908,EUSA3 BGN Curncy,3Y,3.4575
20230908,EUSA30 BGN Curncy,30Y,2.823
20230908,EUSA35 BGN Curncy,35Y,2.7295
20230908,EUSA4 BGN Curncy,4Y,3.3235
20230908,EUSA40 BGN Curncy,40Y,2.642
20230908,EUSA45 BGN Curncy,45Y,2.5535
20230908,EUSA5 BGN Curncy,5Y,3.247
20230908,EUSA50 BGN Curncy,50Y,2.4995
20230908,EUSA6 BGN Curncy,6Y,3.203
20230908,EUSA7 BGN Curncy,7Y,3.176
20230908,EUSA8 BGN Curncy,8Y,3.162
20230908,EUSA9 BGN Curncy,9Y,3.159
20230911,EUR006M Index,6M,3.97
20230911,EUSA1 BGN Curncy,1Y,4.018
20230911,EUSA10 BGN Curncy,10Y,3.1865
20230911,EUSA11 BGN Curncy,11Y,3.1962
20230911,EUSA12 BGN Curncy,12Y,3.203
20230911,EUSA15 BGN Curncy,15Y,3.2075
20230911,EUSA1D BGN Curncy,1D,NaN
20230911,EUSA1F BGN Curncy,18M,3.839
20230911,EUSA2 BGN Curncy,2Y,3.703
20230911,EUSA20 BGN Curncy,20Y,3.105
20230911,EUSA25 BGN Curncy,25Y,2.971
20230911,EUSA3 BGN Curncy,3Y,3.476
20230911,EUSA30 BGN Curncy,30Y,2.851
20230911,EUSA35 BGN Curncy,35Y,2.7597
20230911,EUSA4 BGN Curncy,4Y,3.339
20230911,EUSA40 BGN Curncy,40Y,2.67
20230911,EUSA45 BGN Curncy,45Y,2.5925
20230911,EUSA5 BGN Curncy,5Y,3.2646
20230911,EUSA50 BGN Curncy,50Y,2.5305
20230911,EUSA6 BGN Curncy,6Y,3.2225
20230911,EUSA7 BGN Curncy,7Y,3.1957
20230911,EUSA8 BGN Curncy,8Y,3.184
20230911,EUSA9 BGN Curncy,9Y,3.1815
20230912,EUR006M Index,6M,3.968
20230912,EUSA1 BGN Curncy,1Y,4.034
20230912,EUSA10 BGN Curncy,10Y,3.1961
20230912,EUSA11 BGN Curncy,11Y,3.2075
20230912,EUSA12 BGN Curncy,12Y,3.213
20230912,EUSA15 BGN Curncy,15Y,3.2135
20230912,EUSA1D BGN Curncy,1D,NaN
20230912,EUSA1F BGN Curncy,18M,3.8733
20230912,EUSA2 BGN Curncy,2Y,3.7365
20230912,EUSA20 BGN Curncy,20Y,3.111
20230912,EUSA25 BGN Curncy,25Y,2.971
20230912,EUSA3 BGN Curncy,3Y,3.5092
20230912,EUSA30 BGN Curncy,30Y,2.85
20230912,EUSA35 BGN Curncy,35Y,2.7585
20230912,EUSA4 BGN Curncy,4Y,3.3696
20230912,EUSA40 BGN Curncy,40Y,2.668
20230912,EUSA45 BGN Curncy,45Y,2.59
20230912,EUSA5 BGN Curncy,5Y,3.291
20230912,EUSA50 BGN Curncy,50Y,2.528
20230912,EUSA6 BGN Curncy,6Y,3.247
20230912,EUSA7 BGN Curncy,7Y,3.2157
20230912,EUSA8 BGN Curncy,8Y,3.201
20230912,EUSA9 BGN Curncy,9Y,3.1965
20230913,EUR006M Index,6M,3.999
20230913,EUSA1 BGN Curncy,1Y,4.071
20230913,EUSA10 BGN Curncy,10Y,3.1935
20230913,EUSA11 BGN Curncy,11Y,3.1892
20230913,EUSA12 BGN Curncy,12Y,3.195
20230913,EUSA15 BGN Curncy,15Y,3.1918
20230913,EUSA1D BGN Curncy,1D,NaN
20230913,EUSA1F BGN Curncy,18M,3.8981
20230913,EUSA2 BGN Curncy,2Y,3.77
20230913,EUSA20 BGN Curncy,20Y,3.088
20230913,EUSA25 BGN Curncy,25Y,2.953
20230913,EUSA3 BGN Curncy,3Y,3.539
20230913,EUSA30 BGN Curncy,30Y,2.83
20230913,EUSA35 BGN Curncy,35Y,2.7297
20230913,EUSA4 BGN Curncy,4Y,3.3917
20230913,EUSA40 BGN Curncy,40Y,2.647
20230913,EUSA45 BGN Curncy,45Y,2.581
20230913,EUSA5 BGN Curncy,5Y,3.306
20230913,EUSA50 BGN Curncy,50Y,2.4983
20230913,EUSA6 BGN Curncy,6Y,3.244
20230913,EUSA7 BGN Curncy,7Y,3.2195
20230913,EUSA8 BGN Curncy,8Y,3.2015
20230913,EUSA9 BGN Curncy,9Y,3.1945
20230914,EUR006M Index,6M,4.04
20230914,EUSA1 BGN Curncy,1Y,4.087
20230914,EUSA10 BGN Curncy,10Y,3.1392
20230914,EUSA11 BGN Curncy,11Y,3.15
20230914,EUSA12 BGN Curncy,12Y,3.1577
20230914,EUSA15 BGN Curncy,15Y,3.1593
20230914,EUSA1D BGN Curncy,1D,NaN
20230914,EUSA1F BGN Curncy,18M,3.898
20230914,EUSA2 BGN Curncy,2Y,3.744
20230914,EUSA20 BGN Curncy,20Y,3.068
20230914,EUSA25 BGN Curncy,25Y,2.935
20230914,EUSA3 BGN Curncy,3Y,3.491
20230914,EUSA30 BGN Curncy,30Y,2.82
20230914,EUSA35 BGN Curncy,35Y,2.727
20230914,EUSA4 BGN Curncy,4Y,3.334
20230914,EUSA40 BGN Curncy,40Y,2.642
20230914,EUSA45 BGN Curncy,45Y,2.5644
20230914,EUSA5 BGN Curncy,5Y,3.2415
20230914,EUSA50 BGN Curncy,50Y,2.503
20230914,EUSA6 BGN Curncy,6Y,3.193
20230914,EUSA7 BGN Curncy,7Y,3.1613
20230914,EUSA8 BGN Curncy,8Y,3.1445
20230914,EUSA9 BGN Curncy,9Y,3.1407
20230915,EUR006M Index,6M,4.055
20230915,EUSA1 BGN Curncy,1Y,4.118
20230915,EUSA10 BGN Curncy,10Y,3.21
20230915,EUSA11 BGN Curncy,11Y,3.2157
20230915,EUSA12 BGN Curncy,12Y,3.223
20230915,EUSA15 BGN Curncy,15Y,3.23
20230915,EUSA1D BGN Curncy,1D,NaN
20230915,EUSA1F BGN Curncy,18M,3.929
20230915,EUSA2 BGN Curncy,2Y,3.7875
20230915,EUSA20 BGN Curncy,20Y,3.134
20230915,EUSA25 BGN Curncy,25Y,3.01
20230915,EUSA3 BGN Curncy,3Y,3.536
20230915,EUSA30 BGN Curncy,30Y,2.897
20230915,EUSA35 BGN Curncy,35Y,2.8035
20230915,EUSA4 BGN Curncy,4Y,3.387
20230915,EUSA40 BGN Curncy,40Y,2.718
20230915,EUSA45 BGN Curncy,45Y,2.638
20230915,EUSA5 BGN Curncy,5Y,3.3057
20230915,EUSA50 BGN Curncy,50Y,2.5755
20230915,EUSA6 BGN Curncy,6Y,3.254
20230915,EUSA7 BGN Curncy,7Y,3.2257
20230915,EUSA8 BGN Curncy,8Y,3.212
20230915,EUSA9 BGN Curncy,9Y,3.2062
20230918,EUR006M Index,6M,4.066
20230918,EUSA1 BGN Curncy,1Y,4.142
20230918,EUSA10 BGN Curncy,10Y,3.2406
20230918,EUSA11 BGN Curncy,11Y,3.2422
20230918,EUSA12 BGN Curncy,12Y,3.2485
20230918,EUSA15 BGN Curncy,15Y,3.2513
20230918,EUSA1D BGN Curncy,1D,NaN
20230918,EUSA1F BGN Curncy,18M,3.964
20230918,EUSA2 BGN Curncy,2Y,3.8242
20230918,EUSA20 BGN Curncy,20Y,3.152
20230918,EUSA25 BGN Curncy,25Y,3.033
20230918,EUSA3 BGN Curncy,3Y,3.577
20230918,EUSA30 BGN Curncy,30Y,2.922
20230918,EUSA35 BGN Curncy,35Y,2.831
20230918,EUSA4 BGN Curncy,4Y,3.428
20230918,EUSA40 BGN Curncy,40Y,2.746
20230918,EUSA45 BGN Curncy,45Y,2.672
20230918,EUSA5 BGN Curncy,5Y,3.339
20230918,EUSA50 BGN Curncy,50Y,2.605
20230918,EUSA6 BGN Curncy,6Y,3.287
20230918,EUSA7 BGN Curncy,7Y,3.2592
20230918,EUSA8 BGN Curncy,8Y,3.2415
20230918,EUSA9 BGN Curncy,9Y,3.234
20230919,EUR006M Index,6M,4.071
20230919,EUSA1 BGN Curncy,1Y,4.142
20230919,EUSA10 BGN Curncy,10Y,3.2635
20230919,EUSA11 BGN Curncy,11Y,3.266
20230919,EUSA12 BGN Curncy,12Y,3.272
20230919,EUSA15 BGN Curncy,15Y,3.2745
20230919,EUSA1D BGN Curncy,1D,NaN
20230919,EUSA1F BGN Curncy,18M,3.977
20230919,EUSA2 BGN Curncy,2Y,3.844
20230919,EUSA20 BGN Curncy,20Y,3.182
20230919,EUSA25 BGN Curncy,25Y,3.057
20230919,EUSA3 BGN Curncy,3Y,3.6065
20230919,EUSA30 BGN Curncy,30Y,2.946
20230919,EUSA35 BGN Curncy,35Y,2.8555
20230919,EUSA4 BGN Curncy,4Y,3.4542
20230919,EUSA40 BGN Curncy,40Y,2.771
20230919,EUSA45 BGN Curncy,45Y,2.6945
20230919,EUSA5 BGN Curncy,5Y,3.3658
20230919,EUSA50 BGN Curncy,50Y,2.6305
20230919,EUSA6 BGN Curncy,6Y,3.313
20230919,EUSA7 BGN Curncy,7Y,3.284
20230919,EUSA8 BGN Curncy,8Y,3.2676
20230919,EUSA9 BGN Curncy,9Y,3.263
20230920,EUR006M Index,6M,4.07
20230920,EUSA1 BGN Curncy,1Y,4.128
20230920,EUSA10 BGN Curncy,10Y,3.233
20230920,EUSA11 BGN Curncy,11Y,3.241
20230920,EUSA12 BGN Curncy,12Y,3.246
20230920,EUSA15 BGN Curncy,15Y,3.252
20230920,EUSA1D BGN Curncy,1D,NaN
20230920,EUSA1F BGN Curncy,18M,3.9504
20230920,EUSA2 BGN Curncy,2Y,3.815
20230920,EUSA20 BGN Curncy,20Y,3.158
20230920,EUSA25 BGN Curncy,25Y,3.038
20230920,EUSA3 BGN Curncy,3Y,3.573
20230920,EUSA30 BGN Curncy,30Y,2.929
20230920,EUSA35 BGN Curncy,35Y,2.838
20230920,EUSA4 BGN Curncy,4Y,3.4224
20230920,EUSA40 BGN Curncy,40Y,2.755
20230920,EUSA45 BGN Curncy,45Y,2.68
20230920,EUSA5 BGN Curncy,5Y,3.336
20230920,EUSA50 BGN Curncy,50Y,2.617
20230920,EUSA6 BGN Curncy,6Y,3.28
20230920,EUSA7 BGN Curncy,7Y,3.252
20230920,EUSA8 BGN Curncy,8Y,3.2376
20230920,EUSA9 BGN Curncy,9Y,3.23
20230921,EUR006M Index,6M,4.072
20230921,EUSA1 BGN Curncy,1Y,4.132
20230921,EUSA10 BGN Curncy,10Y,3.276
20230921,EUSA11 BGN Curncy,11Y,3.2805
20230921,EUSA12 BGN Curncy,12Y,3.2854
20230921,EUSA15 BGN Curncy,15Y,3.289
20230921,EUSA1D BGN Curncy,1D,NaN
20230921,EUSA1F BGN Curncy,18M,3.951
20230921,EUSA2 BGN Curncy,2Y,3.8245
20230921,EUSA20 BGN Curncy,20Y,3.197
20230921,EUSA25 BGN Curncy,25Y,3.073
20230921,EUSA3 BGN Curncy,3Y,3.5945
20230921,EUSA30 BGN Curncy,30Y,2.96
20230921,EUSA35 BGN Curncy,35Y,2.868
20230921,EUSA4 BGN Curncy,4Y,3.4503
20230921,EUSA40 BGN Curncy,40Y,2.784
20230921,EUSA45 BGN Curncy,45Y,2.709
20230921,EUSA5 BGN Curncy,5Y,3.368
20230921,EUSA50 BGN Curncy,50Y,2.6434
20230921,EUSA6 BGN Curncy,6Y,3.319
20230921,EUSA7 BGN Curncy,7Y,3.2913
20230921,EUSA8 BGN Curncy,8Y,3.276
20230921,EUSA9 BGN Curncy,9Y,3.2712
20230922,EUR006M Index,6M,4.082
20230922,EUSA1 BGN Curncy,1Y,4.1407
20230922,EUSA10 BGN Curncy,10Y,3.2782
20230922,EUSA11 BGN Curncy,11Y,3.286
20230922,EUSA12 BGN Curncy,12Y,3.294
20230922,EUSA15 BGN Curncy,15Y,3.301
20230922,EUSA1D BGN Curncy,1D,NaN
20230922,EUSA1F BGN Curncy,18M,3.9616
20230922,EUSA2 BGN Curncy,2Y,3.8205
20230922,EUSA20 BGN Curncy,20Y,3.21
20230922,EUSA25 BGN Curncy,25Y,3.094
20230922,EUSA3 BGN Curncy,3Y,3.5846
20230922,EUSA30 BGN Curncy,30Y,2.983
20230922,EUSA35 BGN Curncy,35Y,2.89
20230922,EUSA4 BGN Curncy,4Y,3.442
20230922,EUSA40 BGN Curncy,40Y,2.798
20230922,EUSA45 BGN Curncy,45Y,2.7235
20230922,EUSA5 BGN Curncy,5Y,3.3598
20230922,EUSA50 BGN Curncy,50Y,2.666
20230922,EUSA6 BGN Curncy,6Y,3.316
20230922,EUSA7 BGN Curncy,7Y,3.288
20230922,EUSA8 BGN Curncy,8Y,3.2785
20230922,EUSA9 BGN Curncy,9Y,3.276
20230925,EUR006M Index,6M,4.122
20230925,EUSA1 BGN Curncy,1Y,4.1502
20230925,EUSA10 BGN Curncy,10Y,3.3407
20230925,EUSA11 BGN Curncy,11Y,3.355
20230925,EUSA12 BGN Curncy,12Y,3.3672
20230925,EUSA15 BGN Curncy,15Y,3.3817
20230925,EUSA1D BGN Curncy,1D,NaN
20230925,EUSA1F BGN Curncy,18M,3.9552
20230925,EUSA2 BGN Curncy,2Y,3.8095
20230925,EUSA20 BGN Curncy,20Y,3.305
20230925,EUSA25 BGN Curncy,25Y,3.185
20230925,EUSA3 BGN Curncy,3Y,3.5785
20230925,EUSA30 BGN Curncy,30Y,3.078
20230925,EUSA35 BGN Curncy,35Y,2.988
20230925,EUSA4 BGN Curncy,4Y,3.4475
20230925,EUSA40 BGN Curncy,40Y,2.907
20230925,EUSA45 BGN Curncy,45Y,2.8325
20230925,EUSA5 BGN Curncy,5Y,3.38
20230925,EUSA50 BGN Curncy,50Y,2.769
20230925,EUSA6 BGN Curncy,6Y,3.3427
20230925,EUSA7 BGN Curncy,7Y,3.3279
20230925,EUSA8 BGN Curncy,8Y,3.3245
20230925,EUSA9 BGN Curncy,9Y,3.3291
20230926,EUR006M Index,6M,4.09
20230926,EUSA1 BGN Curncy,1Y,4.1337
20230926,EUSA10 BGN Curncy,10Y,3.3501
20230926,EUSA11 BGN Curncy,11Y,3.359
20230926,EUSA12 BGN Curncy,12Y,3.3708
20230926,EUSA15 BGN Curncy,15Y,3.3848
20230926,EUSA1D BGN Curncy,1D,NaN
20230926,EUSA1F BGN Curncy,18M,3.949
20230926,EUSA2 BGN Curncy,2Y,3.8075
20230926,EUSA20 BGN Curncy,20Y,3.304
20230926,EUSA25 BGN Curncy,25Y,3.181
20230926,EUSA3 BGN Curncy,3Y,3.5795
20230926,EUSA30 BGN Curncy,30Y,3.072
20230926,EUSA35 BGN Curncy,35Y,2.984
20230926,EUSA4 BGN Curncy,4Y,3.4528
20230926,EUSA40 BGN Curncy,40Y,2.903
20230926,EUSA45 BGN Curncy,45Y,2.8285
20230926,EUSA5 BGN Curncy,5Y,3.3886
20230926,EUSA50 BGN Curncy,50Y,2.765
20230926,EUSA6 BGN Curncy,6Y,3.3518
20230926,EUSA7 BGN Curncy,7Y,3.3379
20230926,EUSA8 BGN Curncy,8Y,3.333
20230926,EUSA9 BGN Curncy,9Y,3.337
20230927,EUR006M Index,6M,4.136
20230927,EUSA1 BGN Curncy,1Y,4.1597
20230927,EUSA10 BGN Curncy,10Y,3.3791
20230927,EUSA11 BGN Curncy,11Y,3.3925
20230927,EUSA12 BGN Curncy,12Y,3.403
